Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_3535267|B/Bangladesh/8007/2021|2021-03-09	EPI_ISL_3535267	EPI_ISL_3535267|B/Bangladesh/8007/2021|2021-03-09	2021-03-09	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535276|B/Bangladesh/0009/2021|2021-05-17	EPI_ISL_3535276	EPI_ISL_3535276|B/Bangladesh/0009/2021|2021-05-17	2021-05-17	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535287|B/Bangladesh/613015/2021|2021-06-06	EPI_ISL_3535287	EPI_ISL_3535287|B/Bangladesh/613015/2021|2021-06-06	2021-06-06	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535298|B/Bangladesh/3055/2021|2021-05-31	EPI_ISL_3535298	EPI_ISL_3535298|B/Bangladesh/3055/2021|2021-05-31	2021-05-31	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535305|B/Bangladesh/603008/2021|2021-06-04	EPI_ISL_3535305	EPI_ISL_3535305|B/Bangladesh/603008/2021|2021-06-04	2021-06-04	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535308|B/Bangladesh/8028/2021|2021-03-24	EPI_ISL_3535308	EPI_ISL_3535308|B/Bangladesh/8028/2021|2021-03-24	2021-03-24	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535309|B/Bangladesh/2005/2021|2021-06-02	EPI_ISL_3535309	EPI_ISL_3535309|B/Bangladesh/2005/2021|2021-06-02	2021-06-02	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_3535310|B/Bangladesh/9013/2021|2021-06-05	EPI_ISL_3535310	EPI_ISL_3535310|B/Bangladesh/9013/2021|2021-06-05	2021-06-05	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_355684|B/Louisiana/16/2019|2019-03-26	EPI_ISL_355684	EPI_ISL_355684|B/Louisiana/16/2019|2019-03-26	2019-03-26	North America / United States / Louisiana	United States	V1A
EPI_ISL_356340|B/Maine/10/2019|2019-04-08	EPI_ISL_356340	EPI_ISL_356340|B/Maine/10/2019|2019-04-08	2019-04-08	North America / United States / Maine	United States	V1A
EPI_ISL_363732|B/KANAGAWA/IC18169/2019|2019-04-27	EPI_ISL_363732	EPI_ISL_363732|B/KANAGAWA/IC18169/2019|2019-04-27	2019-04-27	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_364286|B/Mozambique/203/2019|2019-03-16	EPI_ISL_364286	EPI_ISL_364286|B/Mozambique/203/2019|2019-03-16	2019-03-16	Africa / Mozambique	Mozambique	V1A
EPI_ISL_365164|B/Victoria/905/2019|2019-04-01	EPI_ISL_365164	EPI_ISL_365164|B/Victoria/905/2019|2019-04-01	2019-04-01	Oceania / Australia / Victoria / Thornbury	Australia	V1A
EPI_ISL_365699|B/Arizona/13/2019|2019-06-17	EPI_ISL_365699	EPI_ISL_365699|B/Arizona/13/2019|2019-06-17	2019-06-17	North America / United States / Arizona	United States	V1A.3/133R
EPI_ISL_367729|B/Victoria/935/2019|2019-06-18	EPI_ISL_367729	EPI_ISL_367729|B/Victoria/935/2019|2019-06-18	2019-06-18	Oceania / Australia / Victoria / Wollert	Australia	V1A.3/133R
EPI_ISL_368226|B/Arizona/15/2019|2019-06-25	EPI_ISL_368226	EPI_ISL_368226|B/Arizona/15/2019|2019-06-25	2019-06-25	North America / United States / Arizona	United States	V1A.3/133R
EPI_ISL_368234|B/Hawaii/28/2019|2019-06-15	EPI_ISL_368234	EPI_ISL_368234|B/Hawaii/28/2019|2019-06-15	2019-06-15	North America / United States / Hawaii	United States	V1A.3/133R
EPI_ISL_368237|B/Louisiana/22/2019|2019-06-25	EPI_ISL_368237	EPI_ISL_368237|B/Louisiana/22/2019|2019-06-25	2019-06-25	North America / United States / Louisiana	United States	V1A
EPI_ISL_368239|B/Florida/32/2019|2019-06-13	EPI_ISL_368239	EPI_ISL_368239|B/Florida/32/2019|2019-06-13	2019-06-13	North America / United States / Florida	United States	V1A
EPI_ISL_368240|B/Florida/33/2019|2019-06-22	EPI_ISL_368240	EPI_ISL_368240|B/Florida/33/2019|2019-06-22	2019-06-22	North America / United States / Florida	United States	V1A.3/133R
EPI_ISL_370366|B/KANAGAWA/AC1885/2019|2019-06-21	EPI_ISL_370366	EPI_ISL_370366|B/KANAGAWA/AC1885/2019|2019-06-21	2019-06-21	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_370367|B/KANAGAWA/AC1886/2019|2019-06-21	EPI_ISL_370367	EPI_ISL_370367|B/KANAGAWA/AC1886/2019|2019-06-21	2019-06-21	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_372956|B/Sao_Paulo/1211465-IAL/2019|2019-07-07	EPI_ISL_372956	EPI_ISL_372956|B/Sao_Paulo/1211465-IAL/2019|2019-07-07	2019-07-07	South America / Brazil / Estado de Sao Paulo / Sao Paulo	Brazil	V1A
EPI_ISL_377023|B/Guangxi-Xixiangtang/1578/2019|2019-07-02	EPI_ISL_377023	EPI_ISL_377023|B/Guangxi-Xixiangtang/1578/2019|2019-07-02	2019-07-02	Asia / China / Guangxi	China	V1A.3/133R
EPI_ISL_377035|B/Anhui-Jinan/1713/2019|2019-06-25	EPI_ISL_377035	EPI_ISL_377035|B/Anhui-Jinan/1713/2019|2019-06-25	2019-06-25	Asia / China / Anhui	China	V1A.3/133R
EPI_ISL_377038|B/Hubei-Huangshigang/1561/2019|2019-06-11	EPI_ISL_377038	EPI_ISL_377038|B/Hubei-Huangshigang/1561/2019|2019-06-11	2019-06-11	Asia / China / Hubei	China	V1A.3/133R
EPI_ISL_377040|B/Hunan-Yueyanglou/1470/2019|2019-06-11	EPI_ISL_377040	EPI_ISL_377040|B/Hunan-Yueyanglou/1470/2019|2019-06-11	2019-06-11	Asia / China / Hunan	China	V1A.3/133R
EPI_ISL_377205|B/Antananarivo/3649/2019|2019-06-17	EPI_ISL_377205	EPI_ISL_377205|B/Antananarivo/3649/2019|2019-06-17	2019-06-17	Africa / Madagascar	Madagascar	V1A
EPI_ISL_377206|B/Antananarivo/3688/2019|2019-06-17	EPI_ISL_377206	EPI_ISL_377206|B/Antananarivo/3688/2019|2019-06-17	2019-06-17	Africa / Madagascar	Madagascar	V1A
EPI_ISL_377208|B/Antananarivo/3780/2019|2019-06-24	EPI_ISL_377208	EPI_ISL_377208|B/Antananarivo/3780/2019|2019-06-24	2019-06-24	Africa / Madagascar	Madagascar	V1A
EPI_ISL_377214|B/Hong_Kong/574/2019|2019-06-17	EPI_ISL_377214	EPI_ISL_377214|B/Hong_Kong/574/2019|2019-06-17	2019-06-17	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_377218|B/Hong_Kong/578/2019|2019-06-19	EPI_ISL_377218	EPI_ISL_377218|B/Hong_Kong/578/2019|2019-06-19	2019-06-19	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_377227|B/Hong_Kong/587/2019|2019-06-18	EPI_ISL_377227	EPI_ISL_377227|B/Hong_Kong/587/2019|2019-06-18	2019-06-18	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_377404|B/Victoria/6/2019|2019-06-21	EPI_ISL_377404	EPI_ISL_377404|B/Victoria/6/2019|2019-06-21	2019-06-21	Oceania / Australia / Victoria / Kilsyth	Australia	V1A.3/133R
EPI_ISL_377604|B/Hawaii/30/2019|2019-07-08	EPI_ISL_377604	EPI_ISL_377604|B/Hawaii/30/2019|2019-07-08	2019-07-08	North America / United States / Hawaii	United States	V1A.3/133R
EPI_ISL_378141|B/Norway/2115/2019|2019-06-12	EPI_ISL_378141	EPI_ISL_378141|B/Norway/2115/2019|2019-06-12	2019-06-12	Europe / Norway / Hordaland	Norway	V1A
EPI_ISL_378151|B/Norway/2164/2019|2019-06-26	EPI_ISL_378151	EPI_ISL_378151|B/Norway/2164/2019|2019-06-26	2019-06-26	Europe / Norway / Vestfold	Norway	V1A.3/133R
EPI_ISL_379140|B/Manitoba/RV2383/2019|2019-06-19	EPI_ISL_379140	EPI_ISL_379140|B/Manitoba/RV2383/2019|2019-06-19	2019-06-19	North America / Canada / MB	Canada	V1A.3/133R
EPI_ISL_381561|B/Guam/9827/2019|2019-06-13	EPI_ISL_381561	EPI_ISL_381561|B/Guam/9827/2019|2019-06-13	2019-06-13	Oceania / Guam	Guam	V1A.3/133R
EPI_ISL_381714|B/MIE/9/2019|2019-06-25	EPI_ISL_381714	EPI_ISL_381714|B/MIE/9/2019|2019-06-25	2019-06-25	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_381716|B/YOKOHAMA/16/2019|2019-06-15	EPI_ISL_381716	EPI_ISL_381716|B/YOKOHAMA/16/2019|2019-06-15	2019-06-15	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_386892|B/Florida/35/2019|2019-07-22	EPI_ISL_386892	EPI_ISL_386892|B/Florida/35/2019|2019-07-22	2019-07-22	North America / United States / Florida	United States	V1A.3/133R
EPI_ISL_386893|B/Florida/34/2019|2019-07-17	EPI_ISL_386893	EPI_ISL_386893|B/Florida/34/2019|2019-07-17	2019-07-17	North America / United States / Florida	United States	V1A.3/133R
EPI_ISL_386898|B/Hawaii/33/2019|2019-07-26	EPI_ISL_386898	EPI_ISL_386898|B/Hawaii/33/2019|2019-07-26	2019-07-26	North America / United States / Hawaii	United States	V1A.3/133R
EPI_ISL_386908|B/Bahrain/232/2019|2019-03-31	EPI_ISL_386908	EPI_ISL_386908|B/Bahrain/232/2019|2019-03-31	2019-03-31	Asia / Bahrain	Bahrain	V1A
EPI_ISL_386909|B/Hawaii/32/2019|2019-07-20	EPI_ISL_386909	EPI_ISL_386909|B/Hawaii/32/2019|2019-07-20	2019-07-20	North America / United States / Hawaii	United States	V1A.3/133R
EPI_ISL_389020|B/Victoria/15/2019|2019-07-19	EPI_ISL_389020	EPI_ISL_389020|B/Victoria/15/2019|2019-07-19	2019-07-19	Oceania / Australia / Victoria / Melbourne	Australia	V1A.3/133R
EPI_ISL_389021|B/Victoria/25/2019|2019-08-01	EPI_ISL_389021	EPI_ISL_389021|B/Victoria/25/2019|2019-08-01	2019-08-01	Oceania / Australia / Victoria / Melbourne	Australia	V1A
EPI_ISL_389095|B/KANAGAWA/AC1887/2019|2019-06-24	EPI_ISL_389095	EPI_ISL_389095|B/KANAGAWA/AC1887/2019|2019-06-24	2019-06-24	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_389166|B/Norway/2211/2019|2019-07-28	EPI_ISL_389166	EPI_ISL_389166|B/Norway/2211/2019|2019-07-28	2019-07-28	Europe / Norway / Telemark	Norway	V1A.3/133R
EPI_ISL_389234|B/Antananarivo/3593/2019|2019-06-12	EPI_ISL_389234	EPI_ISL_389234|B/Antananarivo/3593/2019|2019-06-12	2019-06-12	Africa / Madagascar	Madagascar	V1A
EPI_ISL_389238|B/Antananarivo/3745/2019|2019-06-19	EPI_ISL_389238	EPI_ISL_389238|B/Antananarivo/3745/2019|2019-06-19	2019-06-19	Africa / Madagascar	Madagascar	V1A
EPI_ISL_389239|B/Antananarivo/3779/2019|2019-06-24	EPI_ISL_389239	EPI_ISL_389239|B/Antananarivo/3779/2019|2019-06-24	2019-06-24	Africa / Madagascar	Madagascar	V1A
EPI_ISL_389244|B/Oman/4147/2019|2019-06-15	EPI_ISL_389244	EPI_ISL_389244|B/Oman/4147/2019|2019-06-15	2019-06-15	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_389245|B/Oman/4229/2019|2019-06-22	EPI_ISL_389245	EPI_ISL_389245|B/Oman/4229/2019|2019-06-22	2019-06-22	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_389246|B/Oman/4241/2019|2019-06-23	EPI_ISL_389246	EPI_ISL_389246|B/Oman/4241/2019|2019-06-23	2019-06-23	Asia / Oman	Oman	V1A.3/150K
EPI_ISL_389247|B/Oman/4309/2019|2019-06-28	EPI_ISL_389247	EPI_ISL_389247|B/Oman/4309/2019|2019-06-28	2019-06-28	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_389248|B/Oman/4324/2019|2019-07-02	EPI_ISL_389248	EPI_ISL_389248|B/Oman/4324/2019|2019-07-02	2019-07-02	Asia / Oman	Oman	V1A.3/133R
EPI_ISL_389249|B/Oman/4504/2019|2019-07-17	EPI_ISL_389249	EPI_ISL_389249|B/Oman/4504/2019|2019-07-17	2019-07-17	Asia / Oman	Oman	V1A.3/150K
EPI_ISL_389345|B/New_Caledonia/8/2019|2019-06-15	EPI_ISL_389345	EPI_ISL_389345|B/New_Caledonia/8/2019|2019-06-15	2019-06-15	Oceania / New Caledonia	New Caledonia	V1A.3/133R
EPI_ISL_389346|B/New_Caledonia/10/2019|2019-07-08	EPI_ISL_389346	EPI_ISL_389346|B/New_Caledonia/10/2019|2019-07-08	2019-07-08	Oceania / New Caledonia	New Caledonia	V1A.3/133R
EPI_ISL_389347|B/New_Caledonia/17/2019|2019-07-23	EPI_ISL_389347	EPI_ISL_389347|B/New_Caledonia/17/2019|2019-07-23	2019-07-23	Oceania / New Caledonia	New Caledonia	V1A.3/133R
EPI_ISL_389351|B/Sydney/8/2019|2019-06-13	EPI_ISL_389351	EPI_ISL_389351|B/Sydney/8/2019|2019-06-13	2019-06-13	Oceania / Australia / New South Wales / St Marys	Australia	V1A.3/133R
EPI_ISL_389355|B/Perth/1036/2019|2019-06-25	EPI_ISL_389355	EPI_ISL_389355|B/Perth/1036/2019|2019-06-25	2019-06-25	Oceania / Australia / Western Australia / Cloverdale	Australia	V1A
EPI_ISL_389492|B/Brisbane/14/2019|2019-07-14	EPI_ISL_389492	EPI_ISL_389492|B/Brisbane/14/2019|2019-07-14	2019-07-14	Oceania / Australia / Queensland / Mermaid Waters	Australia	V1A.3/133R
EPI_ISL_389497|B/Victoria/26/2019|2019-08-03	EPI_ISL_389497	EPI_ISL_389497|B/Victoria/26/2019|2019-08-03	2019-08-03	Oceania / Australia / Victoria / Kew	Australia	V1A.3/133R
EPI_ISL_389498|B/Victoria/27/2019|2019-08-05	EPI_ISL_389498	EPI_ISL_389498|B/Victoria/27/2019|2019-08-05	2019-08-05	Oceania / Australia / Victoria / Melbourne	Australia	V1A.3/133R
EPI_ISL_389547|B/Victoria/10/2019|2019-07-06	EPI_ISL_389547	EPI_ISL_389547|B/Victoria/10/2019|2019-07-06	2019-07-06	Oceania / Australia / Victoria	Australia	V1A.3/133R
EPI_ISL_389548|B/Victoria/11/2019|2019-07-05	EPI_ISL_389548	EPI_ISL_389548|B/Victoria/11/2019|2019-07-05	2019-07-05	Oceania / Australia / Victoria / Ivanhoe	Australia	V1A.3/133R
EPI_ISL_389551|B/Victoria/950/2019|2019-06-21	EPI_ISL_389551	EPI_ISL_389551|B/Victoria/950/2019|2019-06-21	2019-06-21	Oceania / Australia / Victoria / Pascoe Vale	Australia	V1A.3/133R
EPI_ISL_389943|B/Hong_Kong/738/2019|2019-07-17	EPI_ISL_389943	EPI_ISL_389943|B/Hong_Kong/738/2019|2019-07-17	2019-07-17	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389944|B/Hong_Kong/733/2019|2019-07-16	EPI_ISL_389944	EPI_ISL_389944|B/Hong_Kong/733/2019|2019-07-16	2019-07-16	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389945|B/Hong_Kong/742/2019|2019-07-16	EPI_ISL_389945	EPI_ISL_389945|B/Hong_Kong/742/2019|2019-07-16	2019-07-16	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389946|B/Hong_Kong/741/2019|2019-07-16	EPI_ISL_389946	EPI_ISL_389946|B/Hong_Kong/741/2019|2019-07-16	2019-07-16	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389947|B/Hong_Kong/746/2019|2019-07-18	EPI_ISL_389947	EPI_ISL_389947|B/Hong_Kong/746/2019|2019-07-18	2019-07-18	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389948|B/Hong_Kong/744/2019|2019-07-17	EPI_ISL_389948	EPI_ISL_389948|B/Hong_Kong/744/2019|2019-07-17	2019-07-17	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389951|B/Hong_Kong/736/2019|2019-07-16	EPI_ISL_389951	EPI_ISL_389951|B/Hong_Kong/736/2019|2019-07-16	2019-07-16	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389952|B/Hong_Kong/734/2019|2019-07-16	EPI_ISL_389952	EPI_ISL_389952|B/Hong_Kong/734/2019|2019-07-16	2019-07-16	Asia / Hong Kong (SAR)	Hong Kong	V1A.3/133R
EPI_ISL_389967|B/Congo/368/2019|2019-06-11	EPI_ISL_389967	EPI_ISL_389967|B/Congo/368/2019|2019-06-11	2019-06-11	Africa / Congo, the Democatic Republic of	Congo	V1A.3/133R
EPI_ISL_389975|B/Bangladesh/1190609012/2019|2019-06-11	EPI_ISL_389975	EPI_ISL_389975|B/Bangladesh/1190609012/2019|2019-06-11	2019-06-11	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_389984|B/Bangladesh/1190614010/2019|2019-06-11	EPI_ISL_389984	EPI_ISL_389984|B/Bangladesh/1190614010/2019|2019-06-11	2019-06-11	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_389986|B/Bangladesh/1006/2019|2019-06-15	EPI_ISL_389986	EPI_ISL_389986|B/Bangladesh/1006/2019|2019-06-15	2019-06-15	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_389987|B/Talca/63221/2019|2019-07-04	EPI_ISL_389987	EPI_ISL_389987|B/Talca/63221/2019|2019-07-04	2019-07-04	South America / Chile	Chile	V1A
EPI_ISL_389988|B/Santiago/62161/2019|2019-07-09	EPI_ISL_389988	EPI_ISL_389988|B/Santiago/62161/2019|2019-07-09	2019-07-09	South America / Chile	Chile	V1A
EPI_ISL_390420|B/YAMAGATA/162/2019|2019-06-12	EPI_ISL_390420	EPI_ISL_390420|B/YAMAGATA/162/2019|2019-06-12	2019-06-12	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_390445|B/Taiwan/70490/2019|2019-06-20	EPI_ISL_390445	EPI_ISL_390445|B/Taiwan/70490/2019|2019-06-20	2019-06-20	Asia / Taiwan	Taiwan	V1A.3/133R
EPI_ISL_390617|B/Hunan-Hecheng/1847/2019|2019-08-06	EPI_ISL_390617	EPI_ISL_390617|B/Hunan-Hecheng/1847/2019|2019-08-06	2019-08-06	Asia / China / Hunan	China	V1A.3/133R
EPI_ISL_390618|B/Jiangxi-Zhanggong/1663/2019|2019-08-05	EPI_ISL_390618	EPI_ISL_390618|B/Jiangxi-Zhanggong/1663/2019|2019-08-05	2019-08-05	Asia / China / Jiangxi	China	V1A.3/133R
EPI_ISL_390619|B/Guangxi-Qinnan/1968/2019|2019-08-05	EPI_ISL_390619	EPI_ISL_390619|B/Guangxi-Qinnan/1968/2019|2019-08-05	2019-08-05	Asia / China / Guangxi	China	V1A.3/133R
EPI_ISL_390620|B/Sichuan-Ziliujing/1732/2019|2019-08-07	EPI_ISL_390620	EPI_ISL_390620|B/Sichuan-Ziliujing/1732/2019|2019-08-07	2019-08-07	Asia / China / Sichuan	China	V1A.3/133R
EPI_ISL_390621|B/Guangdong-Rongcheng/1628/2019|2019-08-05	EPI_ISL_390621	EPI_ISL_390621|B/Guangdong-Rongcheng/1628/2019|2019-08-05	2019-08-05	Asia / China / Guangdong	China	V1A.3/133R
EPI_ISL_390622|B/Fujian-Yanping/11541/2019|2019-08-05	EPI_ISL_390622	EPI_ISL_390622|B/Fujian-Yanping/11541/2019|2019-08-05	2019-08-05	Asia / China / Fujian	China	V1A.3/133R
EPI_ISL_390635|B/Guangxi-Xinbin/1725/2019|2019-08-06	EPI_ISL_390635	EPI_ISL_390635|B/Guangxi-Xinbin/1725/2019|2019-08-06	2019-08-06	Asia / China / Guangxi	China	V1A.3/133R
EPI_ISL_390649|B/Guangdong-Zhongshan/1558/2019|2019-06-18	EPI_ISL_390649	EPI_ISL_390649|B/Guangdong-Zhongshan/1558/2019|2019-06-18	2019-06-18	Asia / China / Guangdong	China	V1A
EPI_ISL_390741|B/Sydney/28/2019|2019-06-18	EPI_ISL_390741	EPI_ISL_390741|B/Sydney/28/2019|2019-06-18	2019-06-18	Oceania / Australia / New South Wales / Merrylands	Australia	V1A.3/133R
EPI_ISL_390743|B/Sydney/31/2019|2019-06-26	EPI_ISL_390743	EPI_ISL_390743|B/Sydney/31/2019|2019-06-26	2019-06-26	Oceania / Australia / New South Wales / North Rocks	Australia	V1A.3/133R
EPI_ISL_390747|B/Perth/1031/2019|2019-06-20	EPI_ISL_390747	EPI_ISL_390747|B/Perth/1031/2019|2019-06-20	2019-06-20	Oceania / Australia / Western Australia / Dungraig	Australia	V1A
EPI_ISL_390748|B/Brisbane/18/2019|2019-07-31	EPI_ISL_390748	EPI_ISL_390748|B/Brisbane/18/2019|2019-07-31	2019-07-31	Oceania / Australia / Queensland / Marsden	Australia	V1A.3/133R
EPI_ISL_390749|B/Brisbane/19/2019|2019-08-02	EPI_ISL_390749	EPI_ISL_390749|B/Brisbane/19/2019|2019-08-02	2019-08-02	Oceania / Australia / Queensland / Mudgeeraba	Australia	V1A.3/133R
EPI_ISL_390751|B/Brisbane/22/2019|2019-08-13	EPI_ISL_390751	EPI_ISL_390751|B/Brisbane/22/2019|2019-08-13	2019-08-13	Oceania / Australia / Queensland / Slacks Creek	Australia	V1A.3/133R
EPI_ISL_390753|B/Tasmania/501/2019|2019-08-06	EPI_ISL_390753	EPI_ISL_390753|B/Tasmania/501/2019|2019-08-06	2019-08-06	Oceania / Australia / Tasmania / Cornelian Bay	Australia	V1A.3/133R
EPI_ISL_390754|B/Sydney/1062/2019|2019-08-12	EPI_ISL_390754	EPI_ISL_390754|B/Sydney/1062/2019|2019-08-12	2019-08-12	Oceania / Australia / New South Wales / Auburn	Australia	V1A.3/133R
EPI_ISL_390755|B/Newcastle/8/2019|2019-08-05	EPI_ISL_390755	EPI_ISL_390755|B/Newcastle/8/2019|2019-08-05	2019-08-05	Oceania / Australia / New South Wales / Walarobba	Australia	V1A.3/133R
EPI_ISL_390758|B/Victoria/35/2019|2019-08-28	EPI_ISL_390758	EPI_ISL_390758|B/Victoria/35/2019|2019-08-28	2019-08-28	Oceania / Australia / Victoria / Waurn Ponds	Australia	V1A.3/133R
EPI_ISL_390910|B/Paris/2090/2019|2019-07-12	EPI_ISL_390910	EPI_ISL_390910|B/Paris/2090/2019|2019-07-12	2019-07-12	Europe / France / Ile de France	France	V1A.3/133R
EPI_ISL_391013|B/Fujian-Cangshan/1662/2019|2019-08-06	EPI_ISL_391013	EPI_ISL_391013|B/Fujian-Cangshan/1662/2019|2019-08-06	2019-08-06	Asia / China / Fujian	China	V1A.3/133R
EPI_ISL_391022|B/Shanghai-Fengxian/1679/2019|2019-08-05	EPI_ISL_391022	EPI_ISL_391022|B/Shanghai-Fengxian/1679/2019|2019-08-05	2019-08-05	Asia / China / Shanghai	China	V1A.3/133R
EPI_ISL_391068|B/Stockholm/3/2019|2019-07-15	EPI_ISL_391068	EPI_ISL_391068|B/Stockholm/3/2019|2019-07-15	2019-07-15	Europe / Sweden / Stockholms lan	Sweden	V1A.3/150K
EPI_ISL_391069|B/Lulea/1/2019|2019-08-01	EPI_ISL_391069	EPI_ISL_391069|B/Lulea/1/2019|2019-08-01	2019-08-01	Europe / Sweden / Norrbottens lan	Sweden	V1A
EPI_ISL_391070|B/Stockholm/4/2019|2019-08-19	EPI_ISL_391070	EPI_ISL_391070|B/Stockholm/4/2019|2019-08-19	2019-08-19	Europe / Sweden / Stockholms lan	Sweden	V1A.3/150K
EPI_ISL_391332|B/Bangladesh/1190604018_/2019|2019-06-18	EPI_ISL_391332	EPI_ISL_391332|B/Bangladesh/1190604018_/2019|2019-06-18	2019-06-18	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_391333|B/Bangladesh/4026/2019|2019-06-20	EPI_ISL_391333	EPI_ISL_391333|B/Bangladesh/4026/2019|2019-06-20	2019-06-20	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_391334|B/Bangladesh/4014/2019|2019-06-26	EPI_ISL_391334	EPI_ISL_391334|B/Bangladesh/4014/2019|2019-06-26	2019-06-26	Asia / Bangladesh	Bangladesh	V1A
EPI_ISL_391335|B/India/1326/2019|2019-07-03	EPI_ISL_391335	EPI_ISL_391335|B/India/1326/2019|2019-07-03	2019-07-03	Asia / India	India	V1A.3/133R
EPI_ISL_391336|B/Costa_Rica/8858/2019|2019-07-10	EPI_ISL_391336	EPI_ISL_391336|B/Costa_Rica/8858/2019|2019-07-10	2019-07-10	North America / Costa Rica	Costa Rica	V1A
EPI_ISL_391340|B/India/1591/2019|2019-07-25	EPI_ISL_391340	EPI_ISL_391340|B/India/1591/2019|2019-07-25	2019-07-25	Asia / India	India	V1A.3/133R
EPI_ISL_391342|B/Hawaii/34/2019|2019-08-07	EPI_ISL_391342	EPI_ISL_391342|B/Hawaii/34/2019|2019-08-07	2019-08-07	North America / United States / Hawaii	United States	V1A.3/133R
EPI_ISL_391744|B/Singapore/MOH0105/2019|2019-06-14	EPI_ISL_391744	EPI_ISL_391744|B/Singapore/MOH0105/2019|2019-06-14	2019-06-14	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_391746|B/Singapore/MOH0108/2019|2019-06-14	EPI_ISL_391746	EPI_ISL_391746|B/Singapore/MOH0108/2019|2019-06-14	2019-06-14	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_391747|B/Singapore/MOH0111/2019|2019-06-14	EPI_ISL_391747	EPI_ISL_391747|B/Singapore/MOH0111/2019|2019-06-14	2019-06-14	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_391748|B/Singapore/MOH0112/2019|2019-06-14	EPI_ISL_391748	EPI_ISL_391748|B/Singapore/MOH0112/2019|2019-06-14	2019-06-14	Asia / Singapore	Singapore	V1A.3/133R
EPI_ISL_393625|B/Sao_Paulo/1190756-IAL/2019|2019-06-12	EPI_ISL_393625	EPI_ISL_393625|B/Sao_Paulo/1190756-IAL/2019|2019-06-12	2019-06-12	South America / Brazil	Brazil	V1A
EPI_ISL_393626|B/Cotia/1188939-IAL/2019|2019-06-11	EPI_ISL_393626	EPI_ISL_393626|B/Cotia/1188939-IAL/2019|2019-06-11	2019-06-11	South America / Brazil	Brazil	V1A
EPI_ISL_393628|B/Araras/1214818-IAL/2019|2019-07-02	EPI_ISL_393628	EPI_ISL_393628|B/Araras/1214818-IAL/2019|2019-07-02	2019-07-02	South America / Brazil	Brazil	V1A
EPI_ISL_393629|B/Marilia/1216668-IAL/2019|2019-07-05	EPI_ISL_393629	EPI_ISL_393629|B/Marilia/1216668-IAL/2019|2019-07-05	2019-07-05	South America / Brazil	Brazil	V1A
EPI_ISL_393631|B/Sorocaba/869778-IAL/2019|2019-06-25	EPI_ISL_393631	EPI_ISL_393631|B/Sorocaba/869778-IAL/2019|2019-06-25	2019-06-25	South America / Brazil	Brazil	V1A
EPI_ISL_393638|B/California/29/2019|2019-08-11	EPI_ISL_393638	EPI_ISL_393638|B/California/29/2019|2019-08-11	2019-08-11	North America / United States / California	United States	V1A.3/133R
EPI_ISL_393639|B/California/26/2019|2019-08-10	EPI_ISL_393639	EPI_ISL_393639|B/California/26/2019|2019-08-10	2019-08-10	North America / United States / California	United States	V1A.3/133R
