Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_395197|A/MIE/25/2019|2019-09-14	EPI_ISL_395197	EPI_ISL_395197|A/MIE/25/2019|2019-09-14	2019-09-14	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_395198|A/NIIGATA/831/2019|2019-09-09	EPI_ISL_395198	EPI_ISL_395198|A/NIIGATA/831/2019|2019-09-09	2019-09-09	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_395202|A/KANAGAWA/AC1905/2019|2019-10-05	EPI_ISL_395202	EPI_ISL_395202|A/KANAGAWA/AC1905/2019|2019-10-05	2019-10-05	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_395216|A/IBARAKI/93/2019|2019-07-18	EPI_ISL_395216	EPI_ISL_395216|A/IBARAKI/93/2019|2019-07-18	2019-07-18	Asia / Japan	Japan	6b1.A/183P-5b
EPI_ISL_395218|A/AICHI/245/2019|2019-07-27	EPI_ISL_395218	EPI_ISL_395218|A/AICHI/245/2019|2019-07-27	2019-07-27	Asia / Japan	Japan	6b1.A/183P-5a
EPI_ISL_395220|A/YAMAGUCHI/35/2019|2019-08-24	EPI_ISL_395220	EPI_ISL_395220|A/YAMAGUCHI/35/2019|2019-08-24	2019-08-24	Asia / Japan	Japan	6b1.A/183P-5b
EPI_ISL_395223|A/TOKYO/19216/2019|2019-08-20	EPI_ISL_395223	EPI_ISL_395223|A/TOKYO/19216/2019|2019-08-20	2019-08-20	Asia / Japan	Japan	6b1.A/183P-5b
EPI_ISL_395287|A/Bolivia/1353/2019|2019-07-10	EPI_ISL_395287	EPI_ISL_395287|A/Bolivia/1353/2019|2019-07-10	2019-07-10	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	6b1.A/183P-5a
EPI_ISL_395456|A/Louisiana/42/2019|2019-09-25	EPI_ISL_395456	EPI_ISL_395456|A/Louisiana/42/2019|2019-09-25	2019-09-25	North America / United States / Louisiana	United States	6b1.A/183P-5b
EPI_ISL_395458|A/Bangladesh/1190704012/2019|2019-07-04	EPI_ISL_395458	EPI_ISL_395458|A/Bangladesh/1190704012/2019|2019-07-04	2019-07-04	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_395460|A/Bangladesh/4008/2019|2019-07-07	EPI_ISL_395460	EPI_ISL_395460|A/Bangladesh/4008/2019|2019-07-07	2019-07-07	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_395464|A/Florida/98/2019|2019-09-10	EPI_ISL_395464	EPI_ISL_395464|A/Florida/98/2019|2019-09-10	2019-09-10	North America / United States / Florida	United States	6b1.A/183P-7
EPI_ISL_395467|A/Bangladesh/1190710038/2019|2019-07-25	EPI_ISL_395467	EPI_ISL_395467|A/Bangladesh/1190710038/2019|2019-07-25	2019-07-25	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_395470|A/Hawaii/68/2019|2019-09-26	EPI_ISL_395470	EPI_ISL_395470|A/Hawaii/68/2019|2019-09-26	2019-09-26	North America / United States / Hawaii	United States	6b1.A/183P-5b
EPI_ISL_395477|A/Iowa/46/2019|2019-09-29	EPI_ISL_395477	EPI_ISL_395477|A/Iowa/46/2019|2019-09-29	2019-09-29	North America / United States / Iowa	United States	6b1.A/183P-5a
EPI_ISL_395479|A/Iowa/49/2019|2019-10-08	EPI_ISL_395479	EPI_ISL_395479|A/Iowa/49/2019|2019-10-08	2019-10-08	North America / United States / Iowa	United States	6b1.A/187A
EPI_ISL_395480|A/Bangladesh/1190712034/2019|2019-07-20	EPI_ISL_395480	EPI_ISL_395480|A/Bangladesh/1190712034/2019|2019-07-20	2019-07-20	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_395482|A/Bangladesh/3190704024/2019|2019-07-21	EPI_ISL_395482	EPI_ISL_395482|A/Bangladesh/3190704024/2019|2019-07-21	2019-07-21	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_395487|A/Florida/104/2019|2019-09-25	EPI_ISL_395487	EPI_ISL_395487|A/Florida/104/2019|2019-09-25	2019-09-25	North America / United States / Florida	United States	6b1.A/183P-5a
EPI_ISL_395535|A/GIFU/55/2019|2019-09-11	EPI_ISL_395535	EPI_ISL_395535|A/GIFU/55/2019|2019-09-11	2019-09-11	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_395546|A/SAITAMA/173/2019|2019-07-25	EPI_ISL_395546	EPI_ISL_395546|A/SAITAMA/173/2019|2019-07-25	2019-07-25	Asia / Japan	Japan	6b1.A/183P-2
EPI_ISL_395550|A/HIROSHIMA/107/2019|2019-08-05	EPI_ISL_395550	EPI_ISL_395550|A/HIROSHIMA/107/2019|2019-08-05	2019-08-05	Asia / Japan	Japan	6b1.A/183P-5a
EPI_ISL_397021|A/Arizona/42/2019|2019-09-21	EPI_ISL_397021	EPI_ISL_397021|A/Arizona/42/2019|2019-09-21	2019-09-21	North America / United States / Arizona	United States	6b1.A/183P-5b
EPI_ISL_397023|A/Washington/655/2019|2019-10-21	EPI_ISL_397023	EPI_ISL_397023|A/Washington/655/2019|2019-10-21	2019-10-21	North America / United States / Washington	United States	6b1.A/183P-5a
EPI_ISL_397028|A/Hawaii/70/2019|2019-10-05	EPI_ISL_397028	EPI_ISL_397028|A/Hawaii/70/2019|2019-10-05	2019-10-05	North America / United States / Hawaii	United States	6b1.A/187A
EPI_ISL_397105|A/Victoria/255/2019|2019-09-04	EPI_ISL_397105	EPI_ISL_397105|A/Victoria/255/2019|2019-09-04	2019-09-04	Oceania / Australia / Victoria / Teddywaddy	Australia	6b1.A/183P-5a
EPI_ISL_397106|A/Victoria/244/2019|2019-09-02	EPI_ISL_397106	EPI_ISL_397106|A/Victoria/244/2019|2019-09-02	2019-09-02	Oceania / Australia / Victoria / St Kilda	Australia	6b1.A/183P-5a
EPI_ISL_397108|A/Victoria/2455/2019|2019-08-28	EPI_ISL_397108	EPI_ISL_397108|A/Victoria/2455/2019|2019-08-28	2019-08-28	Oceania / Australia / Victoria / St Kilda	Australia	6b1.A/187A
EPI_ISL_397109|A/Victoria/2463/2019|2019-08-21	EPI_ISL_397109	EPI_ISL_397109|A/Victoria/2463/2019|2019-08-21	2019-08-21	Oceania / Australia / Victoria	Australia	6b1.A/183P-5a
EPI_ISL_397110|A/Victoria/2465/2019|2019-08-21	EPI_ISL_397110	EPI_ISL_397110|A/Victoria/2465/2019|2019-08-21	2019-08-21	Oceania / Australia / Victoria / South Yarra	Australia	6b1.A/183P-5a
EPI_ISL_397111|A/Victoria/230/2019|2019-08-20	EPI_ISL_397111	EPI_ISL_397111|A/Victoria/230/2019|2019-08-20	2019-08-20	Oceania / Australia / Victoria / Narre Warren	Australia	6b1.A/183P-5a
EPI_ISL_397229|A/Louisiana/44/2019|2019-10-10	EPI_ISL_397229	EPI_ISL_397229|A/Louisiana/44/2019|2019-10-10	2019-10-10	North America / United States / Louisiana	United States	6b1.A/183P-7
EPI_ISL_397234|A/Florida/112/2019|2019-10-09	EPI_ISL_397234	EPI_ISL_397234|A/Florida/112/2019|2019-10-09	2019-10-09	North America / United States / Florida	United States	6b1.A/183P-5a
EPI_ISL_397238|A/Bangladesh/1732/2019|2019-08-17	EPI_ISL_397238	EPI_ISL_397238|A/Bangladesh/1732/2019|2019-08-17	2019-08-17	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_397251|A/El_Salvador/564/2019|2019-08-26	EPI_ISL_397251	EPI_ISL_397251|A/El_Salvador/564/2019|2019-08-26	2019-08-26	North America / El Salvador	El Salvador	6b1.A/183P-5b
EPI_ISL_397255|A/Nebraska/14/2019|2019-10-21	EPI_ISL_397255	EPI_ISL_397255|A/Nebraska/14/2019|2019-10-21	2019-10-21	North America / United States / Nebraska	United States	6b1.A/187A
EPI_ISL_397272|A/Norway/2276/2019|2019-09-26	EPI_ISL_397272	EPI_ISL_397272|A/Norway/2276/2019|2019-09-26	2019-09-26	Europe / Norway	Norway	6b1.A/183P-5a
EPI_ISL_397277|A/Norway/2288/2019|2019-10-01	EPI_ISL_397277	EPI_ISL_397277|A/Norway/2288/2019|2019-10-01	2019-10-01	Europe / Norway	Norway	6b1.A/183P-5a
EPI_ISL_397285|A/Qatar/10-VI-19-0043385/2019|2019-07-17	EPI_ISL_397285	EPI_ISL_397285|A/Qatar/10-VI-19-0043385/2019|2019-07-17	2019-07-17	Asia / Qatar	Qatar	6b1.A/183P-5a
EPI_ISL_397292|A/Qatar/10-VI-19-0049421/2019|2019-08-27	EPI_ISL_397292	EPI_ISL_397292|A/Qatar/10-VI-19-0049421/2019|2019-08-27	2019-08-27	Asia / Qatar	Qatar	6b1.A/183P-5a
EPI_ISL_397295|A/Qatar/16-VI-19-0044629/2019|2019-07-25	EPI_ISL_397295	EPI_ISL_397295|A/Qatar/16-VI-19-0044629/2019|2019-07-25	2019-07-25	Asia / Qatar	Qatar	6b1.A/183P-5a
EPI_ISL_397297|A/Qatar/16-VI-19-0048544/2019|2019-08-23	EPI_ISL_397297	EPI_ISL_397297|A/Qatar/16-VI-19-0048544/2019|2019-08-23	2019-08-23	Asia / Qatar	Qatar	6b1.A/183P-5a
EPI_ISL_397299|A/Qatar/16-VI-19-0048807/2019|2019-08-25	EPI_ISL_397299	EPI_ISL_397299|A/Qatar/16-VI-19-0048807/2019|2019-08-25	2019-08-25	Asia / Qatar	Qatar	6b1.A/183P-5a
EPI_ISL_397303|A/Qatar/47-VI-19-0048897/2019|2019-08-25	EPI_ISL_397303	EPI_ISL_397303|A/Qatar/47-VI-19-0048897/2019|2019-08-25	2019-08-25	Asia / Qatar	Qatar	6b1.A/183P-5a
EPI_ISL_398177|A/Penarth/2030/2019|2019-10-24	EPI_ISL_398177	EPI_ISL_398177|A/Penarth/2030/2019|2019-10-24	2019-10-24	Europe / United Kingdom / Vale of Glamorgan	United Kingdom	6b1.A/187A
EPI_ISL_398202|A/Singapore/MOH0117/2019|2019-06-26	EPI_ISL_398202	EPI_ISL_398202|A/Singapore/MOH0117/2019|2019-06-26	2019-06-26	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398204|A/Singapore/MOH0119/2019|2019-06-26	EPI_ISL_398204	EPI_ISL_398204|A/Singapore/MOH0119/2019|2019-06-26	2019-06-26	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398205|A/Singapore/MOH0120/2019|2019-06-26	EPI_ISL_398205	EPI_ISL_398205|A/Singapore/MOH0120/2019|2019-06-26	2019-06-26	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398206|A/Singapore/MOH0121/2019|2019-06-26	EPI_ISL_398206	EPI_ISL_398206|A/Singapore/MOH0121/2019|2019-06-26	2019-06-26	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398210|A/Singapore/GP1015/2019|2019-06-19	EPI_ISL_398210	EPI_ISL_398210|A/Singapore/GP1015/2019|2019-06-19	2019-06-19	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398212|A/Singapore/GP1511/2019|2019-07-30	EPI_ISL_398212	EPI_ISL_398212|A/Singapore/GP1511/2019|2019-07-30	2019-07-30	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398213|A/Singapore/GP1149/2019|2019-07-03	EPI_ISL_398213	EPI_ISL_398213|A/Singapore/GP1149/2019|2019-07-03	2019-07-03	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398216|A/Singapore/TT0464/2019|2019-06-20	EPI_ISL_398216	EPI_ISL_398216|A/Singapore/TT0464/2019|2019-06-20	2019-06-20	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398233|A/Singapore/CGH0006/2019|2019-06-20	EPI_ISL_398233	EPI_ISL_398233|A/Singapore/CGH0006/2019|2019-06-20	2019-06-20	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398271|A/Mougins/1891/2019|2019-10-07	EPI_ISL_398271	EPI_ISL_398271|A/Mougins/1891/2019|2019-10-07	2019-10-07	Europe / France	France	6b1.A/183P-5a
EPI_ISL_398277|A/KANAGAWA/AC1907/2019|2019-10-19	EPI_ISL_398277	EPI_ISL_398277|A/KANAGAWA/AC1907/2019|2019-10-19	2019-10-19	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398278|A/KANAGAWA/ZC1902/2019|2019-10-19	EPI_ISL_398278	EPI_ISL_398278|A/KANAGAWA/ZC1902/2019|2019-10-19	2019-10-19	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398279|A/KANAGAWA/ZC1903/2019|2019-10-21	EPI_ISL_398279	EPI_ISL_398279|A/KANAGAWA/ZC1903/2019|2019-10-21	2019-10-21	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398287|A/KANAGAWA/AC1911/2019|2019-11-05	EPI_ISL_398287	EPI_ISL_398287|A/KANAGAWA/AC1911/2019|2019-11-05	2019-11-05	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398288|A/KANAGAWA/ZC1908/2019|2019-11-06	EPI_ISL_398288	EPI_ISL_398288|A/KANAGAWA/ZC1908/2019|2019-11-06	2019-11-06	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398295|A/NIIGATA-C/42/2019|2019-09-22	EPI_ISL_398295	EPI_ISL_398295|A/NIIGATA-C/42/2019|2019-09-22	2019-09-22	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398297|A/OSAKA/96/2019|2019-09-09	EPI_ISL_398297	EPI_ISL_398297|A/OSAKA/96/2019|2019-09-09	2019-09-09	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398406|A/Bangladesh/1190814020/2019|2019-08-18	EPI_ISL_398406	EPI_ISL_398406|A/Bangladesh/1190814020/2019|2019-08-18	2019-08-18	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_398410|A/Guatemala/470/2019|2019-08-19	EPI_ISL_398410	EPI_ISL_398410|A/Guatemala/470/2019|2019-08-19	2019-08-19	North America / Guatemala	Guatemala	6b1.A/183P-7
EPI_ISL_398412|A/Guatemala/476/2019|2019-08-21	EPI_ISL_398412	EPI_ISL_398412|A/Guatemala/476/2019|2019-08-21	2019-08-21	North America / Guatemala	Guatemala	6b1.A/183P-7
EPI_ISL_398429|A/Rio_Grande_Do_Sul/870/2019|2019-08-04	EPI_ISL_398429	EPI_ISL_398429|A/Rio_Grande_Do_Sul/870/2019|2019-08-04	2019-08-04	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_398431|A/Guatemala/126/2019|2019-08-13	EPI_ISL_398431	EPI_ISL_398431|A/Guatemala/126/2019|2019-08-13	2019-08-13	North America / Guatemala	Guatemala	6b1.A/183P-7
EPI_ISL_398433|A/Bangladesh/3190804001/2019|2019-08-03	EPI_ISL_398433	EPI_ISL_398433|A/Bangladesh/3190804001/2019|2019-08-03	2019-08-03	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_398434|A/Bangladesh/3190714022/2019|2019-07-29	EPI_ISL_398434	EPI_ISL_398434|A/Bangladesh/3190714022/2019|2019-07-29	2019-07-29	Asia / Bangladesh	Bangladesh	6b1.A/183P-5a
EPI_ISL_398453|A/Espirito_Santo/922/2019|2019-08-25	EPI_ISL_398453	EPI_ISL_398453|A/Espirito_Santo/922/2019|2019-08-25	2019-08-25	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_398454|A/Iowa/56/2019|2019-10-30	EPI_ISL_398454	EPI_ISL_398454|A/Iowa/56/2019|2019-10-30	2019-10-30	North America / United States / Iowa	United States	6b1.A/187A
EPI_ISL_398671|A/Singapore/GP1892/2019|2019-10-04	EPI_ISL_398671	EPI_ISL_398671|A/Singapore/GP1892/2019|2019-10-04	2019-10-04	Asia / Singapore	Singapore	6b1.A/187A
EPI_ISL_398672|A/Singapore/TT0764/2019|2019-09-18	EPI_ISL_398672	EPI_ISL_398672|A/Singapore/TT0764/2019|2019-09-18	2019-09-18	Asia / Singapore	Singapore	6b1.A/187A
EPI_ISL_398673|A/Singapore/NUH0028/2019|2019-08-19	EPI_ISL_398673	EPI_ISL_398673|A/Singapore/NUH0028/2019|2019-08-19	2019-08-19	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398679|A/Singapore/GP1815/2019|2019-09-20	EPI_ISL_398679	EPI_ISL_398679|A/Singapore/GP1815/2019|2019-09-20	2019-09-20	Asia / Singapore	Singapore	6b1.A/187A
EPI_ISL_398680|A/Singapore/GP1840/2019|2019-09-25	EPI_ISL_398680	EPI_ISL_398680|A/Singapore/GP1840/2019|2019-09-25	2019-09-25	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398690|A/Singapore/KK2261/2019|2019-09-16	EPI_ISL_398690	EPI_ISL_398690|A/Singapore/KK2261/2019|2019-09-16	2019-09-16	Asia / Singapore	Singapore	6b1.A/187A
EPI_ISL_398711|A/TOKYO/19232/2019|2019-09-07	EPI_ISL_398711	EPI_ISL_398711|A/TOKYO/19232/2019|2019-09-07	2019-09-07	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398712|A/YAMANASHI/19325/2019|2019-09-11	EPI_ISL_398712	EPI_ISL_398712|A/YAMANASHI/19325/2019|2019-09-11	2019-09-11	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_398761|A/Singapore/KK1878/2019|2019-07-29	EPI_ISL_398761	EPI_ISL_398761|A/Singapore/KK1878/2019|2019-07-29	2019-07-29	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398764|A/Singapore/GP1453/2019|2019-07-25	EPI_ISL_398764	EPI_ISL_398764|A/Singapore/GP1453/2019|2019-07-25	2019-07-25	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398766|A/Singapore/GP1699/2019|2019-08-30	EPI_ISL_398766	EPI_ISL_398766|A/Singapore/GP1699/2019|2019-08-30	2019-08-30	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398767|A/Singapore/GP1394/2019|2019-07-22	EPI_ISL_398767	EPI_ISL_398767|A/Singapore/GP1394/2019|2019-07-22	2019-07-22	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398768|A/Singapore/GP1574/2019|2019-08-05	EPI_ISL_398768	EPI_ISL_398768|A/Singapore/GP1574/2019|2019-08-05	2019-08-05	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398769|A/Singapore/GP1678/2019|2019-08-27	EPI_ISL_398769	EPI_ISL_398769|A/Singapore/GP1678/2019|2019-08-27	2019-08-27	Asia / Singapore	Singapore	6b1.A/183P-5a
EPI_ISL_398770|A/Singapore/EN0620/2019|2019-08-16	EPI_ISL_398770	EPI_ISL_398770|A/Singapore/EN0620/2019|2019-08-16	2019-08-16	Asia / Singapore	Singapore	6b1.A/187A
EPI_ISL_398863|A/New_Jersey/37/2019|2019-10-24	EPI_ISL_398863	EPI_ISL_398863|A/New_Jersey/37/2019|2019-10-24	2019-10-24	North America / United States / New Jersey	United States	6b1.A/183P-5a
EPI_ISL_398867|A/Arizona/49/2019|2019-11-08	EPI_ISL_398867	EPI_ISL_398867|A/Arizona/49/2019|2019-11-08	2019-11-08	North America / United States / Arizona	United States	6b1.A/187A
EPI_ISL_398873|A/California/195/2019|2019-11-07	EPI_ISL_398873	EPI_ISL_398873|A/California/195/2019|2019-11-07	2019-11-07	North America / United States / California	United States	6b1.A/183P-5a
EPI_ISL_398883|A/Guatemala/209/2019|2019-07-25	EPI_ISL_398883	EPI_ISL_398883|A/Guatemala/209/2019|2019-07-25	2019-07-25	North America / Guatemala	Guatemala	6b1.A/183P-7
EPI_ISL_399791|A/England/93060680/2019|2019-07-22	EPI_ISL_399791	EPI_ISL_399791|A/England/93060680/2019|2019-07-22	2019-07-22	Europe / United Kingdom / LEICESTER	United Kingdom	6b1.A/183P-5a
EPI_ISL_399792|A/England/93080403/2019|2019-06-12	EPI_ISL_399792	EPI_ISL_399792|A/England/93080403/2019|2019-06-12	2019-06-12	Europe / United Kingdom / BRISTOL	United Kingdom	6b1.A/183P-5a
EPI_ISL_399793|A/England/93100583/2019|2019-07-21	EPI_ISL_399793	EPI_ISL_399793|A/England/93100583/2019|2019-07-21	2019-07-21	Europe / United Kingdom / LONDON	United Kingdom	6b1.A/183P-5a
EPI_ISL_399795|A/England/285/2019|2019-07-24	EPI_ISL_399795	EPI_ISL_399795|A/England/285/2019|2019-07-24	2019-07-24	Europe / United Kingdom / BRISTOL	United Kingdom	6b1.A/183P-5a
EPI_ISL_399796|A/England/286/2019|2019-07-30	EPI_ISL_399796	EPI_ISL_399796|A/England/286/2019|2019-07-30	2019-07-30	Europe / United Kingdom / BRISTOL	United Kingdom	6b1.A/183P-5a
EPI_ISL_399800|A/England/291/2019|2019-08-21	EPI_ISL_399800	EPI_ISL_399800|A/England/291/2019|2019-08-21	2019-08-21	Europe / United Kingdom / OLDHAM	United Kingdom	6b1.A/183P-5a
EPI_ISL_399802|A/England/295/2019|2019-09-01	EPI_ISL_399802	EPI_ISL_399802|A/England/295/2019|2019-09-01	2019-09-01	Europe / United Kingdom / MANCHESTER	United Kingdom	6b1.A/183P-5a
EPI_ISL_399803|A/England/292/2019|2019-09-06	EPI_ISL_399803	EPI_ISL_399803|A/England/292/2019|2019-09-06	2019-09-06	Europe / United Kingdom / MANCHESTER	United Kingdom	6b1.A/183P-5a
EPI_ISL_399939|A/Czech_Republic/1428/2019|2019-08-20	EPI_ISL_399939	EPI_ISL_399939|A/Czech_Republic/1428/2019|2019-08-20	2019-08-20	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove	Czech Republic	6b1.A/183P-5a
EPI_ISL_399943|A/Finland/131/2019|2019-09-23	EPI_ISL_399943	EPI_ISL_399943|A/Finland/131/2019|2019-09-23	2019-09-23	Europe / Finland	Finland	6b1.A/183P-5a
EPI_ISL_399973|A/Trollhattan/3/2019|2019-11-14	EPI_ISL_399973	EPI_ISL_399973|A/Trollhattan/3/2019|2019-11-14	2019-11-14	Europe / Sweden / Vastra Gotalands lan	Sweden	6b1.A/187A
EPI_ISL_399982|A/Umea/5/2019|2019-11-15	EPI_ISL_399982	EPI_ISL_399982|A/Umea/5/2019|2019-11-15	2019-11-15	Europe / Sweden / Vasterbottens lan	Sweden	6b1.A/183P-5a
EPI_ISL_399985|A/Umea/8/2019|2019-11-22	EPI_ISL_399985	EPI_ISL_399985|A/Umea/8/2019|2019-11-22	2019-11-22	Europe / Sweden / Vasterbottens lan	Sweden	6b1.A/183P-5a
EPI_ISL_400076|A/Bahrain/568/2019|2019-09-30	EPI_ISL_400076	EPI_ISL_400076|A/Bahrain/568/2019|2019-09-30	2019-09-30	Asia / Bahrain	Bahrain	6b1.A/183P-5a
EPI_ISL_400077|A/Bahrain/578/2019|2019-10-03	EPI_ISL_400077	EPI_ISL_400077|A/Bahrain/578/2019|2019-10-03	2019-10-03	Asia / Bahrain	Bahrain	6b1.A/183P-5a
EPI_ISL_400078|A/Bhutan/411/2019|2019-08-17	EPI_ISL_400078	EPI_ISL_400078|A/Bhutan/411/2019|2019-08-17	2019-08-17	Asia / Bhutan	Bhutan	6b1.A/183P-5a
EPI_ISL_400079|A/Bhutan/238/2019|2019-08-20	EPI_ISL_400079	EPI_ISL_400079|A/Bhutan/238/2019|2019-08-20	2019-08-20	Asia / Bhutan	Bhutan	6b1.A/183P-5a
EPI_ISL_400084|A/Bhutan/1484/2019|2019-08-10	EPI_ISL_400084	EPI_ISL_400084|A/Bhutan/1484/2019|2019-08-10	2019-08-10	Asia / Bhutan	Bhutan	6b1.A/183P-5a
EPI_ISL_400088|A/Bahrain/527/2019|2019-09-17	EPI_ISL_400088	EPI_ISL_400088|A/Bahrain/527/2019|2019-09-17	2019-09-17	Asia / Bahrain	Bahrain	6b1.A/183P-5a
EPI_ISL_400092|A/Bahrain/507/2019|2019-09-08	EPI_ISL_400092	EPI_ISL_400092|A/Bahrain/507/2019|2019-09-08	2019-09-08	Asia / Bahrain	Bahrain	6b1.A/183P-5a
EPI_ISL_400521|A/Cardiff/9630/2019|2019-12-05	EPI_ISL_400521	EPI_ISL_400521|A/Cardiff/9630/2019|2019-12-05	2019-12-05	Europe / United Kingdom / City and County of Cardiff / Wales	United Kingdom	6b1.A/187A
EPI_ISL_400561|A/EHIME/94/2019|2019-10-05	EPI_ISL_400561	EPI_ISL_400561|A/EHIME/94/2019|2019-10-05	2019-10-05	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_400564|A/KANAGAWA/160/2019|2019-09-20	EPI_ISL_400564	EPI_ISL_400564|A/KANAGAWA/160/2019|2019-09-20	2019-09-20	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_400574|A/YAMAGUCHI/40/2019|2019-09-17	EPI_ISL_400574	EPI_ISL_400574|A/YAMAGUCHI/40/2019|2019-09-17	2019-09-17	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_400579|A/NIIGATA/939/2019|2019-10-24	EPI_ISL_400579	EPI_ISL_400579|A/NIIGATA/939/2019|2019-10-24	2019-10-24	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_400581|A/YOKOHAMA/206/2019|2019-11-03	EPI_ISL_400581	EPI_ISL_400581|A/YOKOHAMA/206/2019|2019-11-03	2019-11-03	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_400727|A/Denmark/3253/2019|2019-09-30	EPI_ISL_400727	EPI_ISL_400727|A/Denmark/3253/2019|2019-09-30	2019-09-30	Europe / Denmark	Denmark	6b1.A/183P-5a
EPI_ISL_400728|A/Denmark/3254/2019|2019-10-06	EPI_ISL_400728	EPI_ISL_400728|A/Denmark/3254/2019|2019-10-06	2019-10-06	Europe / Denmark	Denmark	6b1.A/187A
EPI_ISL_400739|A/Denmark/3257/2019|2019-10-11	EPI_ISL_400739	EPI_ISL_400739|A/Denmark/3257/2019|2019-10-11	2019-10-11	Europe / Denmark	Denmark	6b1.A/187A
EPI_ISL_400929|A/Peru/2619/2019|2019-09-03	EPI_ISL_400929	EPI_ISL_400929|A/Peru/2619/2019|2019-09-03	2019-09-03	South America / Peru	Peru	6b1.A/183P-5b
EPI_ISL_400931|A/Peru/4519/2019|2019-09-05	EPI_ISL_400931	EPI_ISL_400931|A/Peru/4519/2019|2019-09-05	2019-09-05	South America / Peru	Peru	6b1.A/183P-5b
EPI_ISL_400933|A/Saskatchewan/RV2459/2019|2019-10-07	EPI_ISL_400933	EPI_ISL_400933|A/Saskatchewan/RV2459/2019|2019-10-07	2019-10-07	North America / Canada	Canada	6b1.A/187A
EPI_ISL_400934|A/Ontario/RV2486/2019|2019-10-21	EPI_ISL_400934	EPI_ISL_400934|A/Ontario/RV2486/2019|2019-10-21	2019-10-21	North America / Canada	Canada	6b1.A/187A
EPI_ISL_401175|A/Florida/128/2019|2019-11-23	EPI_ISL_401175	EPI_ISL_401175|A/Florida/128/2019|2019-11-23	2019-11-23	North America / United States / Florida	United States	6b1.A/187A
EPI_ISL_401203|A/Maryland/42/2019|2019-11-29	EPI_ISL_401203	EPI_ISL_401203|A/Maryland/42/2019|2019-11-29	2019-11-29	North America / United States / Maryland	United States	6b1.A/183P-5b
EPI_ISL_401485|A/Singapore/TT0886/2019|2019-11-13	EPI_ISL_401485	EPI_ISL_401485|A/Singapore/TT0886/2019|2019-11-13	2019-11-13	Asia / Singapore	Singapore	6b1.A/156K
EPI_ISL_401495|A/Singapore/KK2795/2019|2019-12-02	EPI_ISL_401495	EPI_ISL_401495|A/Singapore/KK2795/2019|2019-12-02	2019-12-02	Asia / Singapore	Singapore	6b1.A/187A
