Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_394880|A/North_Dakota/29/2019|2019-09-17	EPI_ISL_394880	EPI_ISL_394880|A/North_Dakota/29/2019|2019-09-17	2019-09-17	North America / United States / North Dakota	United States	A1b/197R
EPI_ISL_394886|A/Michigan/436/2019|2019-08-26	EPI_ISL_394886	EPI_ISL_394886|A/Michigan/436/2019|2019-08-26	2019-08-26	North America / United States / Michigan	United States	A1b/94N
EPI_ISL_394893|A/Maryland/34/2019|2019-09-16	EPI_ISL_394893	EPI_ISL_394893|A/Maryland/34/2019|2019-09-16	2019-09-16	North America / United States / Maryland	United States	A1b/137F
EPI_ISL_394904|A/Togo/856/2019|2019-07-10	EPI_ISL_394904	EPI_ISL_394904|A/Togo/856/2019|2019-07-10	2019-07-10	Africa / Togo	Togo	A1b/135K
EPI_ISL_394932|A/Mexico/2353/2019|2019-07-09	EPI_ISL_394932	EPI_ISL_394932|A/Mexico/2353/2019|2019-07-09	2019-07-09	North America / Mexico	Mexico	3c3.A
EPI_ISL_394944|A/Mexico/2350/2019|2019-07-12	EPI_ISL_394944	EPI_ISL_394944|A/Mexico/2350/2019|2019-07-12	2019-07-12	North America / Mexico	Mexico	3c3.A
EPI_ISL_394949|A/Kenya/135/2019|2019-07-15	EPI_ISL_394949	EPI_ISL_394949|A/Kenya/135/2019|2019-07-15	2019-07-15	Africa / Kenya	Kenya	3c3.A
EPI_ISL_395038|A/Arizona/39/2019|2019-09-15	EPI_ISL_395038	EPI_ISL_395038|A/Arizona/39/2019|2019-09-15	2019-09-15	North America / United States / Arizona	United States	A1b/135K
EPI_ISL_395048|A/Cannes/1846/2019|2019-09-12	EPI_ISL_395048	EPI_ISL_395048|A/Cannes/1846/2019|2019-09-12	2019-09-12	Europe / France	France	A1b/197R
EPI_ISL_395049|A/St_Laurent_du_Var/1848/2019|2019-09-12	EPI_ISL_395049	EPI_ISL_395049|A/St_Laurent_du_Var/1848/2019|2019-09-12	2019-09-12	Europe / France	France	A1b/197R
EPI_ISL_395050|A/St_Laurent_du_Var/1850/2019|2019-09-11	EPI_ISL_395050	EPI_ISL_395050|A/St_Laurent_du_Var/1850/2019|2019-09-11	2019-09-11	Europe / France	France	A1b/197R
EPI_ISL_395114|A/Bolivia/1232/2019|2019-06-25	EPI_ISL_395114	EPI_ISL_395114|A/Bolivia/1232/2019|2019-06-25	2019-06-25	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	A1b/135K
EPI_ISL_395144|A/Bangladesh/4013/2019|2019-07-07	EPI_ISL_395144	EPI_ISL_395144|A/Bangladesh/4013/2019|2019-07-07	2019-07-07	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_395196|A/YOKOHAMA/166/2019|2019-09-07	EPI_ISL_395196	EPI_ISL_395196|A/YOKOHAMA/166/2019|2019-09-07	2019-09-07	Asia / Japan	Japan	A1b/137F
EPI_ISL_395317|A/Stockholm/29/2019|2019-09-28	EPI_ISL_395317	EPI_ISL_395317|A/Stockholm/29/2019|2019-09-28	2019-09-28	Europe / Sweden / Stockholms lan	Sweden	A1b/197R
EPI_ISL_395379|A/Hawaii/67/2019|2019-09-24	EPI_ISL_395379	EPI_ISL_395379|A/Hawaii/67/2019|2019-09-24	2019-09-24	North America / United States / Hawaii	United States	A1b/197R
EPI_ISL_395416|A/Bangladesh/8029/2019|2019-07-22	EPI_ISL_395416	EPI_ISL_395416|A/Bangladesh/8029/2019|2019-07-22	2019-07-22	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_395417|A/Bangladesh/3190704037/2019|2019-07-30	EPI_ISL_395417	EPI_ISL_395417|A/Bangladesh/3190704037/2019|2019-07-30	2019-07-30	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_395532|A/YOKOHAMA/168/2019|2019-09-21	EPI_ISL_395532	EPI_ISL_395532|A/YOKOHAMA/168/2019|2019-09-21	2019-09-21	Asia / Japan	Japan	A1b/94N
EPI_ISL_396179|A/Brisbane/1/2018|2018-01-02	EPI_ISL_396179	EPI_ISL_396179|A/Brisbane/1/2018|2018-01-02	2018-01-02	Oceania / Australia	Australia	A2/re
EPI_ISL_396988|A/Idaho/28/2019|2019-10-09	EPI_ISL_396988	EPI_ISL_396988|A/Idaho/28/2019|2019-10-09	2019-10-09	North America / United States / Idaho	United States	A1b/197R
EPI_ISL_397169|A/Bangladesh/340/2019|2019-06-30	EPI_ISL_397169	EPI_ISL_397169|A/Bangladesh/340/2019|2019-06-30	2019-06-30	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_397198|A/Nicaragua/1341/2019|2019-09-21	EPI_ISL_397198	EPI_ISL_397198|A/Nicaragua/1341/2019|2019-09-21	2019-09-21	North America / Nicaragua	Nicaragua	A1b/135K
EPI_ISL_397226|A/Iowa/53/2019|2019-10-17	EPI_ISL_397226	EPI_ISL_397226|A/Iowa/53/2019|2019-10-17	2019-10-17	North America / United States / Iowa	United States	A1b/197R
EPI_ISL_397227|A/Florida/103/2019|2019-09-25	EPI_ISL_397227	EPI_ISL_397227|A/Florida/103/2019|2019-09-25	2019-09-25	North America / United States / Florida	United States	A1b/197R
EPI_ISL_397228|A/Iowa/54/2019|2019-10-22	EPI_ISL_397228	EPI_ISL_397228|A/Iowa/54/2019|2019-10-22	2019-10-22	North America / United States / Iowa	United States	A1b/197R
EPI_ISL_397276|A/Norway/2282/2019|2019-09-25	EPI_ISL_397276	EPI_ISL_397276|A/Norway/2282/2019|2019-09-25	2019-09-25	Europe / Norway	Norway	3c3.A
EPI_ISL_397279|A/Norway/2294/2019|2019-10-07	EPI_ISL_397279	EPI_ISL_397279|A/Norway/2294/2019|2019-10-07	2019-10-07	Europe / Norway	Norway	A1b/94N
EPI_ISL_397283|A/Norway/2298/2019|2019-10-10	EPI_ISL_397283	EPI_ISL_397283|A/Norway/2298/2019|2019-10-10	2019-10-10	Europe / Norway	Norway	3c3.A
EPI_ISL_397286|A/Qatar/10-VI-19-0048190/2019|2019-08-21	EPI_ISL_397286	EPI_ISL_397286|A/Qatar/10-VI-19-0048190/2019|2019-08-21	2019-08-21	Asia / Qatar	Qatar	A1b/131K
EPI_ISL_397290|A/Qatar/10-VI-19-0048871/2019|2019-08-25	EPI_ISL_397290	EPI_ISL_397290|A/Qatar/10-VI-19-0048871/2019|2019-08-25	2019-08-25	Asia / Qatar	Qatar	A1b/94N
EPI_ISL_397291|A/Qatar/10-VI-19-0048872/2018|2019-08-25	EPI_ISL_397291	EPI_ISL_397291|A/Qatar/10-VI-19-0048872/2018|2019-08-25	2019-08-25	Asia / Qatar	Qatar	A1b/131K
EPI_ISL_397294|A/Qatar/13-VI-19-0048751/2019|2019-08-24	EPI_ISL_397294	EPI_ISL_397294|A/Qatar/13-VI-19-0048751/2019|2019-08-24	2019-08-24	Asia / Qatar	Qatar	A1b/94N
EPI_ISL_397296|A/Qatar/16-VI-19-0048499/2019|2019-08-22	EPI_ISL_397296	EPI_ISL_397296|A/Qatar/16-VI-19-0048499/2019|2019-08-22	2019-08-22	Asia / Qatar	Qatar	A1b/94N
EPI_ISL_397301|A/Qatar/16-VI-19-0049409/2019|2019-08-27	EPI_ISL_397301	EPI_ISL_397301|A/Qatar/16-VI-19-0049409/2019|2019-08-27	2019-08-27	Asia / Qatar	Qatar	A1b/94N
EPI_ISL_398207|A/Singapore/MOH0122/2019|2019-06-26	EPI_ISL_398207	EPI_ISL_398207|A/Singapore/MOH0122/2019|2019-06-26	2019-06-26	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398208|A/Singapore/GP0985/2019|2019-06-18	EPI_ISL_398208	EPI_ISL_398208|A/Singapore/GP0985/2019|2019-06-18	2019-06-18	Asia / Singapore	Singapore	A1b/137F
EPI_ISL_398209|A/Singapore/GP1116/2019|2019-06-27	EPI_ISL_398209	EPI_ISL_398209|A/Singapore/GP1116/2019|2019-06-27	2019-06-27	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398211|A/Singapore/GP1502/2019|2019-07-30	EPI_ISL_398211	EPI_ISL_398211|A/Singapore/GP1502/2019|2019-07-30	2019-07-30	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398217|A/Singapore/TT0476/2019|2019-06-20	EPI_ISL_398217	EPI_ISL_398217|A/Singapore/TT0476/2019|2019-06-20	2019-06-20	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398220|A/Singapore/TT0543/2019|2019-07-05	EPI_ISL_398220	EPI_ISL_398220|A/Singapore/TT0543/2019|2019-07-05	2019-07-05	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398221|A/Singapore/TT0558/2019|2019-07-10	EPI_ISL_398221	EPI_ISL_398221|A/Singapore/TT0558/2019|2019-07-10	2019-07-10	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398225|A/Singapore/NTF0040/2019|2019-06-19	EPI_ISL_398225	EPI_ISL_398225|A/Singapore/NTF0040/2019|2019-06-19	2019-06-19	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398228|A/Singapore/KK1356/2019|2019-06-25	EPI_ISL_398228	EPI_ISL_398228|A/Singapore/KK1356/2019|2019-06-25	2019-06-25	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398231|A/Singapore/KK1314/2019|2019-06-20	EPI_ISL_398231	EPI_ISL_398231|A/Singapore/KK1314/2019|2019-06-20	2019-06-20	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398232|A/Singapore/KK1617/2019|2019-07-12	EPI_ISL_398232	EPI_ISL_398232|A/Singapore/KK1617/2019|2019-07-12	2019-07-12	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_398302|A/NIIGATA/805/2019|2019-08-30	EPI_ISL_398302	EPI_ISL_398302|A/NIIGATA/805/2019|2019-08-30	2019-08-30	Asia / Japan	Japan	A1b/137F
EPI_ISL_398304|A/OSAKA-C/2042/2019|2019-08-10	EPI_ISL_398304	EPI_ISL_398304|A/OSAKA-C/2042/2019|2019-08-10	2019-08-10	Asia / Japan	Japan	A1b/197R
EPI_ISL_398305|A/EHIME/84/2019|2019-07-23	EPI_ISL_398305	EPI_ISL_398305|A/EHIME/84/2019|2019-07-23	2019-07-23	Asia / Japan	Japan	A1b/197R
EPI_ISL_398337|A/Parana/908/2019|2019-08-14	EPI_ISL_398337	EPI_ISL_398337|A/Parana/908/2019|2019-08-14	2019-08-14	South America / Brazil	Brazil	A1b/131K
EPI_ISL_398340|A/Bangladesh/1054/2019|2019-06-24	EPI_ISL_398340	EPI_ISL_398340|A/Bangladesh/1054/2019|2019-06-24	2019-06-24	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398347|A/Bangladesh/1190810027/2019|2019-08-22	EPI_ISL_398347	EPI_ISL_398347|A/Bangladesh/1190810027/2019|2019-08-22	2019-08-22	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_398348|A/Bangladesh/1190810025/2019|2019-08-21	EPI_ISL_398348	EPI_ISL_398348|A/Bangladesh/1190810025/2019|2019-08-21	2019-08-21	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398352|A/Bangladesh/3190804027/2019|2019-08-19	EPI_ISL_398352	EPI_ISL_398352|A/Bangladesh/3190804027/2019|2019-08-19	2019-08-19	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398353|A/Bangladesh/3190814013/2019|2019-08-10	EPI_ISL_398353	EPI_ISL_398353|A/Bangladesh/3190814013/2019|2019-08-10	2019-08-10	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398356|A/Bangladesh/3190810006/2019|2019-08-08	EPI_ISL_398356	EPI_ISL_398356|A/Bangladesh/3190810006/2019|2019-08-08	2019-08-08	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398358|A/Bangladesh/1190804009/2019|2019-08-07	EPI_ISL_398358	EPI_ISL_398358|A/Bangladesh/1190804009/2019|2019-08-07	2019-08-07	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398361|A/Bangladesh/1190810016/2019|2019-08-06	EPI_ISL_398361	EPI_ISL_398361|A/Bangladesh/1190810016/2019|2019-08-06	2019-08-06	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398369|A/Bangladesh/1190804004/2019|2019-08-04	EPI_ISL_398369	EPI_ISL_398369|A/Bangladesh/1190804004/2019|2019-08-04	2019-08-04	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_398394|A/Bangladesh/4037/2019|2019-07-18	EPI_ISL_398394	EPI_ISL_398394|A/Bangladesh/4037/2019|2019-07-18	2019-07-18	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398396|A/Bangladesh/8023/2019|2019-08-25	EPI_ISL_398396	EPI_ISL_398396|A/Bangladesh/8023/2019|2019-08-25	2019-08-25	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398530|A/Bangladesh/1709/2019|2019-07-09	EPI_ISL_398530	EPI_ISL_398530|A/Bangladesh/1709/2019|2019-07-09	2019-07-09	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_398557|A/Illinois/35/2019|2019-11-01	EPI_ISL_398557	EPI_ISL_398557|A/Illinois/35/2019|2019-11-01	2019-11-01	North America / United States / Illinois	United States	A1b/197R
EPI_ISL_398727|A/KANAGAWA/159/2019|2019-09-21	EPI_ISL_398727	EPI_ISL_398727|A/KANAGAWA/159/2019|2019-09-21	2019-09-21	Asia / Japan	Japan	A1b/137F
EPI_ISL_398745|A/Singapore/MOH0134/2019|2019-08-27	EPI_ISL_398745	EPI_ISL_398745|A/Singapore/MOH0134/2019|2019-08-27	2019-08-27	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_398810|A/Nicaragua/1406/2019|2019-10-01	EPI_ISL_398810	EPI_ISL_398810|A/Nicaragua/1406/2019|2019-10-01	2019-10-01	North America / Nicaragua	Nicaragua	A1b/135K
EPI_ISL_398812|A/Nicaragua/1398/2019|2019-09-30	EPI_ISL_398812	EPI_ISL_398812|A/Nicaragua/1398/2019|2019-09-30	2019-09-30	North America / Nicaragua	Nicaragua	A1b/135K
EPI_ISL_398827|A/Ontario/RV2450/2019|2019-09-24	EPI_ISL_398827	EPI_ISL_398827|A/Ontario/RV2450/2019|2019-09-24	2019-09-24	North America / Canada	Canada	A1b/94N
EPI_ISL_398851|A/Bangladesh/7190704004/2019|2019-07-16	EPI_ISL_398851	EPI_ISL_398851|A/Bangladesh/7190704004/2019|2019-07-16	2019-07-16	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_399021|A/Singapore/GP2015/2019|2019-10-22	EPI_ISL_399021	EPI_ISL_399021|A/Singapore/GP2015/2019|2019-10-22	2019-10-22	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_399769|A/England/92620633/2019|2019-06-12	EPI_ISL_399769	EPI_ISL_399769|A/England/92620633/2019|2019-06-12	2019-06-12	Europe / United Kingdom / OXFORD	United Kingdom	A1b/137F
EPI_ISL_399770|A/England/93040538/2019|2019-07-20	EPI_ISL_399770	EPI_ISL_399770|A/England/93040538/2019|2019-07-20	2019-07-20	Europe / United Kingdom / LEEDS	United Kingdom	A1b/197R
EPI_ISL_399777|A/England/319/2019|2019-09-27	EPI_ISL_399777	EPI_ISL_399777|A/England/319/2019|2019-09-27	2019-09-27	Europe / United Kingdom / NEWCASTLE-UPON-TYNE	United Kingdom	3c3.A
EPI_ISL_399788|A/England/92620632/2019|2019-06-25	EPI_ISL_399788	EPI_ISL_399788|A/England/92620632/2019|2019-06-25	2019-06-25	Europe / United Kingdom / OXFORD	United Kingdom	A1b/137F
EPI_ISL_399789|A/England/92700431/2019|2019-06-27	EPI_ISL_399789	EPI_ISL_399789|A/England/92700431/2019|2019-06-27	2019-06-27	Europe / United Kingdom / TRURO	United Kingdom	A1b/135K
EPI_ISL_399804|A/England/318/2019|2019-09-21	EPI_ISL_399804	EPI_ISL_399804|A/England/318/2019|2019-09-21	2019-09-21	Europe / United Kingdom / LEEDS	United Kingdom	3c3.A
EPI_ISL_399813|A/England/194220533/2019|2019-10-11	EPI_ISL_399813	EPI_ISL_399813|A/England/194220533/2019|2019-10-11	2019-10-11	Europe / United Kingdom / LEICESTER	United Kingdom	A1b/131K
EPI_ISL_399821|A/England/322/2019|2019-10-15	EPI_ISL_399821	EPI_ISL_399821|A/England/322/2019|2019-10-15	2019-10-15	Europe / United Kingdom / MANCHESTER	United Kingdom	3c3.A
EPI_ISL_399938|A/Czech_Republic/1454/2019|2019-09-18	EPI_ISL_399938	EPI_ISL_399938|A/Czech_Republic/1454/2019|2019-09-18	2019-09-18	Europe / Czech Republic / Hlavni mesto Praha / Okres Praha	Czech Republic	A1b/131K
EPI_ISL_400014|A/Mississippi/32/2019|2019-11-19	EPI_ISL_400014	EPI_ISL_400014|A/Mississippi/32/2019|2019-11-19	2019-11-19	North America / United States / Mississippi	United States	A1b/197R
EPI_ISL_400033|A/Bhutan/885/2019|2019-07-16	EPI_ISL_400033	EPI_ISL_400033|A/Bhutan/885/2019|2019-07-16	2019-07-16	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_400036|A/Bhutan/1095/2019|2019-09-25	EPI_ISL_400036	EPI_ISL_400036|A/Bhutan/1095/2019|2019-09-25	2019-09-25	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_400291|A/Singapore/GP1559/2019|2019-08-02	EPI_ISL_400291	EPI_ISL_400291|A/Singapore/GP1559/2019|2019-08-02	2019-08-02	Asia / Singapore	Singapore	A3
EPI_ISL_400293|A/Singapore/GP1731/2019|2019-09-05	EPI_ISL_400293	EPI_ISL_400293|A/Singapore/GP1731/2019|2019-09-05	2019-09-05	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_400294|A/Singapore/GP1793/2019|2019-09-16	EPI_ISL_400294	EPI_ISL_400294|A/Singapore/GP1793/2019|2019-09-16	2019-09-16	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_400295|A/Singapore/TT0662/2019|2019-08-01	EPI_ISL_400295	EPI_ISL_400295|A/Singapore/TT0662/2019|2019-08-01	2019-08-01	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_400296|A/Singapore/TT0710/2019|2019-08-15	EPI_ISL_400296	EPI_ISL_400296|A/Singapore/TT0710/2019|2019-08-15	2019-08-15	Asia / Singapore	Singapore	A1b/137F
EPI_ISL_400298|A/Singapore/NUH0026/2019|2019-08-19	EPI_ISL_400298	EPI_ISL_400298|A/Singapore/NUH0026/2019|2019-08-19	2019-08-19	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_400301|A/Singapore/NTF0053/2019|2019-07-17	EPI_ISL_400301	EPI_ISL_400301|A/Singapore/NTF0053/2019|2019-07-17	2019-07-17	Asia / Singapore	Singapore	3c3.A
EPI_ISL_400302|A/Singapore/TT0665/2019|2019-08-01	EPI_ISL_400302	EPI_ISL_400302|A/Singapore/TT0665/2019|2019-08-01	2019-08-01	Asia / Singapore	Singapore	A1b/137F
EPI_ISL_400303|A/Singapore/TT0651/2019|2019-08-01	EPI_ISL_400303	EPI_ISL_400303|A/Singapore/TT0651/2019|2019-08-01	2019-08-01	Asia / Singapore	Singapore	A1b/131K
EPI_ISL_400308|A/Singapore/TT0679/2019|2019-08-07	EPI_ISL_400308	EPI_ISL_400308|A/Singapore/TT0679/2019|2019-08-07	2019-08-07	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_400313|A/Singapore/TT0767/2019|2019-09-18	EPI_ISL_400313	EPI_ISL_400313|A/Singapore/TT0767/2019|2019-09-18	2019-09-18	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_400343|A/Centre/2559/2019|2019-11-25	EPI_ISL_400343	EPI_ISL_400343|A/Centre/2559/2019|2019-11-25	2019-11-25	Europe / France / Region Centre	France	A1b/135K
EPI_ISL_400525|A/Cardiff/9403/2019|2019-12-06	EPI_ISL_400525	EPI_ISL_400525|A/Cardiff/9403/2019|2019-12-06	2019-12-06	Europe / United Kingdom / City and County of Cardiff / Wales	United Kingdom	3c3.A
EPI_ISL_400553|A/KANAGAWA/ZC1907/2019|2019-11-01	EPI_ISL_400553	EPI_ISL_400553|A/KANAGAWA/ZC1907/2019|2019-11-01	2019-11-01	Asia / Japan	Japan	A1b/137F
EPI_ISL_400565|A/KANAGAWA/162/2019|2019-10-10	EPI_ISL_400565	EPI_ISL_400565|A/KANAGAWA/162/2019|2019-10-10	2019-10-10	Asia / Japan	Japan	A1b/137F
EPI_ISL_400577|A/SAPPORO/58/2019|2019-10-24	EPI_ISL_400577	EPI_ISL_400577|A/SAPPORO/58/2019|2019-10-24	2019-10-24	Asia / Japan	Japan	A1b/197R
EPI_ISL_400582|A/YOKOHAMA/210/2019|2019-11-07	EPI_ISL_400582	EPI_ISL_400582|A/YOKOHAMA/210/2019|2019-11-07	2019-11-07	Asia / Japan	Japan	A1b/197R
EPI_ISL_400583|A/NAGANO/2599/2019|2019-09-12	EPI_ISL_400583	EPI_ISL_400583|A/NAGANO/2599/2019|2019-09-12	2019-09-12	Asia / Japan	Japan	A1b/197R
EPI_ISL_400618|A/HYOGO/1023/2019|2019-09-17	EPI_ISL_400618	EPI_ISL_400618|A/HYOGO/1023/2019|2019-09-17	2019-09-17	Asia / Japan	Japan	A1b/197R
EPI_ISL_400634|A/SAITAMA/176/2019|2019-08-23	EPI_ISL_400634	EPI_ISL_400634|A/SAITAMA/176/2019|2019-08-23	2019-08-23	Asia / Japan	Japan	A1b/197R
EPI_ISL_400745|A/Denmark/3255/2019|2019-10-05	EPI_ISL_400745	EPI_ISL_400745|A/Denmark/3255/2019|2019-10-05	2019-10-05	Europe / Denmark	Denmark	A1b/131K
EPI_ISL_400751|A/Denmark/3260/2019|2019-10-09	EPI_ISL_400751	EPI_ISL_400751|A/Denmark/3260/2019|2019-10-09	2019-10-09	Europe / Denmark	Denmark	A1b/94N
EPI_ISL_400773|A/Trinidad/4378/2019|2019-08-21	EPI_ISL_400773	EPI_ISL_400773|A/Trinidad/4378/2019|2019-08-21	2019-08-21	North America / Trinidad and Tobago	Trinidad and Tobago	A1b/94N
EPI_ISL_400775|A/Peru/3519/2019|2019-09-04	EPI_ISL_400775	EPI_ISL_400775|A/Peru/3519/2019|2019-09-04	2019-09-04	South America / Peru	Peru	A1b/135K
EPI_ISL_400790|A/Togo/1306/2019|2019-09-27	EPI_ISL_400790	EPI_ISL_400790|A/Togo/1306/2019|2019-09-27	2019-09-27	Africa / Togo	Togo	A1b/186D
EPI_ISL_400799|A/Bangladesh/328/2019|2019-10-05	EPI_ISL_400799	EPI_ISL_400799|A/Bangladesh/328/2019|2019-10-05	2019-10-05	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_400801|A/Bangladesh/638/2019|2019-10-06	EPI_ISL_400801	EPI_ISL_400801|A/Bangladesh/638/2019|2019-10-06	2019-10-06	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_400802|A/Bangladesh/1123/2019|2019-10-06	EPI_ISL_400802	EPI_ISL_400802|A/Bangladesh/1123/2019|2019-10-06	2019-10-06	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_400804|A/Jamaica/70447/2019|2019-10-07	EPI_ISL_400804	EPI_ISL_400804|A/Jamaica/70447/2019|2019-10-07	2019-10-07	North America / Jamaica	Jamaica	A1b/94N
EPI_ISL_400819|A/Bangladesh/1126/2019|2019-10-12	EPI_ISL_400819	EPI_ISL_400819|A/Bangladesh/1126/2019|2019-10-12	2019-10-12	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_400834|A/Jamaica/60381/2019|2019-10-18	EPI_ISL_400834	EPI_ISL_400834|A/Jamaica/60381/2019|2019-10-18	2019-10-18	North America / Jamaica	Jamaica	A1b/131K
EPI_ISL_400841|A/Jamaica/60904/2019|2019-10-22	EPI_ISL_400841	EPI_ISL_400841|A/Jamaica/60904/2019|2019-10-22	2019-10-22	North America / Jamaica	Jamaica	A1b/131K
EPI_ISL_400864|A/Jamaica/30235/2019|2019-11-13	EPI_ISL_400864	EPI_ISL_400864|A/Jamaica/30235/2019|2019-11-13	2019-11-13	North America / Jamaica	Jamaica	A1b/94N
EPI_ISL_400869|A/Idaho/40/2019|2019-11-16	EPI_ISL_400869	EPI_ISL_400869|A/Idaho/40/2019|2019-11-16	2019-11-16	North America / United States / Idaho	United States	A1b/197R
EPI_ISL_400870|A/New_York/54/2019|2019-11-17	EPI_ISL_400870	EPI_ISL_400870|A/New_York/54/2019|2019-11-17	2019-11-17	North America / United States / New York	United States	A1b/94N
EPI_ISL_401004|A/Peru/7019/2019|2019-10-12	EPI_ISL_401004	EPI_ISL_401004|A/Peru/7019/2019|2019-10-12	2019-10-12	South America / Peru	Peru	3c3.A
EPI_ISL_401010|A/Peru/6019/2019|2019-09-06	EPI_ISL_401010	EPI_ISL_401010|A/Peru/6019/2019|2019-09-06	2019-09-06	South America / Peru	Peru	3c3.A
EPI_ISL_401015|A/Jamaica/60945/2019|2019-10-08	EPI_ISL_401015	EPI_ISL_401015|A/Jamaica/60945/2019|2019-10-08	2019-10-08	North America / Jamaica	Jamaica	A1b/94N
EPI_ISL_401016|A/Bangladesh/1729/2019|2019-06-23	EPI_ISL_401016	EPI_ISL_401016|A/Bangladesh/1729/2019|2019-06-23	2019-06-23	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_401458|A/Singapore/EN0858/2019|2019-11-11	EPI_ISL_401458	EPI_ISL_401458|A/Singapore/EN0858/2019|2019-11-11	2019-11-11	Asia / Singapore	Singapore	A1b/197R
EPI_ISL_401464|A/Singapore/GP2299/2019|2019-12-02	EPI_ISL_401464	EPI_ISL_401464|A/Singapore/GP2299/2019|2019-12-02	2019-12-02	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_401466|A/Singapore/KK2585/2019|2019-11-12	EPI_ISL_401466	EPI_ISL_401466|A/Singapore/KK2585/2019|2019-11-12	2019-11-12	Asia / Singapore	Singapore	A1b/137F
EPI_ISL_401504|A/Singapore/SGH0623/2019|2019-12-04	EPI_ISL_401504	EPI_ISL_401504|A/Singapore/SGH0623/2019|2019-12-04	2019-12-04	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_401505|A/Singapore/SGH0668/2019|2019-12-04	EPI_ISL_401505	EPI_ISL_401505|A/Singapore/SGH0668/2019|2019-12-04	2019-12-04	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_401567|A/Ibra/6555/2019|2019-10-20	EPI_ISL_401567	EPI_ISL_401567|A/Ibra/6555/2019|2019-10-20	2019-10-20	Asia / Oman	Oman	A1b/94N
EPI_ISL_401573|A/Ibri/6789/2019|2019-10-23	EPI_ISL_401573	EPI_ISL_401573|A/Ibri/6789/2019|2019-10-23	2019-10-23	Asia / Oman	Oman	A1b/197R
EPI_ISL_401595|A/Muscat/6830/2019|2019-10-26	EPI_ISL_401595	EPI_ISL_401595|A/Muscat/6830/2019|2019-10-26	2019-10-26	Asia / Oman	Oman	A1b/94N
EPI_ISL_401607|A/Salalah/5662/2019|2019-09-27	EPI_ISL_401607	EPI_ISL_401607|A/Salalah/5662/2019|2019-09-27	2019-09-27	Asia / Oman	Oman	A1b/137F
EPI_ISL_401623|A/Sur/6859/2019|2019-10-26	EPI_ISL_401623	EPI_ISL_401623|A/Sur/6859/2019|2019-10-26	2019-10-26	Asia / Oman	Oman	A1b/94N
EPI_ISL_401710|A/Qatar/10-VI-19-0048252/2019|2019-08-21	EPI_ISL_401710	EPI_ISL_401710|A/Qatar/10-VI-19-0048252/2019|2019-08-21	2019-08-21	Asia / Qatar	Qatar	A1b/94N
